id,indexed,hangul,ipa,POS,abs_freq,rel_freq
17406,어미__06,어미,ʌ m i,NNG,63,0
17406,자석__04,자석,tɕ ɑ sʰ ʌ k,NNG,63,0
17406,포주__03,포주,pʰ o tɕ u,NNG,63,0
17406,부화__05,부화,p u h wa,NNG,63,0
17406,중역__03,중역,tɕ u ŋ jʌ k,NNG,63,0
17406,간곡히__02,간곡히,k ɑ n k o kʰ i,MAG,63,0
17406,너무너무,너무너무,n ʌ m u n ʌ m u,MAG,63,0
17406,꾸역꾸역,꾸역꾸역,k* u jʌ k k* u jʌ k,MAG,63,0
17406,아기자기,아기자기,ɑ k i tɕ ɑ k i,MAG,63,0
17406,생생히,생생히,sʰ ɛ ŋ sʰ ɛ ŋ h i,MAG,63,0
17406,공고히,공고히,k o ŋ k o h i,MAG,63,0
17406,공히,공히,k o ŋ h i,MAG,63,0
17406,후딱,후딱,h u t* ɑ k,MAG,63,0
17406,탁탁,탁탁,tʰ ɑ k tʰ ɑ k,MAG,63,0
17406,갈팡질팡,갈팡질팡,k ɑ l pʰ ɑ ŋ tɕ i l pʰ ɑ ŋ,MAG,63,0
17406,직공__02,직공,tɕ i k k* o ŋ,NNG,63,0
17406,염증__04,염증,jʌ m tɕ ɯ ŋ,NNG,63,0
17406,전량__03,전량,tɕ ʌ l l ja ŋ,NNG,63,0
17406,신장__06,신장,sʰ i n tɕ ɑ ŋ,NNG,63,0
17406,허물__01,허물,h ʌ m u l,NNG,63,0
17406,거목__01,거목,k ʌ m o k,NNG,63,0
17406,분수__11,분수,p u n sʰ u,NNG,63,0
17406,환생__02,환생,h wa n sʰ ɛ ŋ,NNG,63,0
17406,헤엄,헤엄,h ɛ ʌ m,NNG,63,0
17406,기물__06,기물,k i m u l,NNG,63,0
17406,연패__02,연패,jʌ n pʰ ɛ,NNG,63,0
17406,난__05,난,n ɑ n,NNG,63,0
17406,사선__15,사선,sʰ ɑ sʰ ʌ n,NNG,63,0
17406,현상__09,현상,h jʌ n sʰ ɑ ŋ,NNG,63,0
17406,실성__01,실성,sʰ i l sʰ ʌ ŋ,NNG,63,0
17406,실탄__02,실탄,sʰ i l tʰ ɑ n,NNG,62,0
17583,사설__07,사설,sʰ ɑ sʰ ʌ l,NNG,62,0
17583,사이즈__01,사이즈,sʰ ɑ i tɕ ɯ,NNG,62,0
17583,전야__04,전야,tɕ ʌ n ja,NNG,62,0
17583,판수__01,판수,pʰ ɑ n sʰ u,NNG,62,0
17583,대접__01,대접,t ɛ tɕ ʌ p,NNG,62,0
17583,포상__03,포상,pʰ o sʰ ɑ ŋ,NNG,62,0
17583,한평생,한평생,h ɑ n pʰ jʌ ŋ sʰ ɛ ŋ,MAG,62,0
17583,술술,술술,sʰ u l sʰ u l,MAG,62,0
17583,찰싹,찰싹,tɕʰ ɑ l s* ɑ k,MAG,62,0
17583,팽팽히__01,팽팽히,pʰ ɛ ŋ pʰ ɛ ŋ h i,MAG,62,0
17583,정보망,정보망,tɕ ʌ ŋ p o m ɑ ŋ,NNG,62,0
17583,만치,만치,m ɑ n tɕʰ i,NNB,62,0
17583,에,에,ɛ,IC,62,0
17583,왜,왜,wɛ,IC,62,0
17583,야아,야아,ja ɑ,IC,62,0
17583,천만에,천만에,tɕʰ ʌ n m ɑ n ɛ,IC,62,0
17583,그렇지,그렇지,k ɯ l ʌ tɕʰ i,IC,62,0
17583,예닐곱,예닐곱,jɛ n i l k o p,NR,62,0
17583,금융업,금융업,k ɯ m ju ŋ ʌ p,NNG,62,0
17583,입후보자,입후보자,i pʰ u p o tɕ ɑ,NNG,62,0
17583,모성애,모성애,m o sʰ ʌ ŋ ɛ,NNG,62,0
17583,핏빛,핏빛,pʰ i t p* i t,NNG,62,0
17583,주동자,주동자,tɕ u t o ŋ tɕ ɑ,NNG,62,0
17583,보탬,보탬,p o tʰ ɛ m,NNG,62,0
17583,민__01,민,m i n,NNG,62,0
17583,센서,센서,sʰ ɛ n sʰ ʌ,NNG,62,0
17583,여관방,여관방,jʌ k wa n p ɑ ŋ,NNG,62,0
17583,저녁상,저녁상,tɕ ʌ n jʌ k s* ɑ ŋ,NNG,62,0
17583,예비역,예비역,jɛ p i jʌ k,NNG,62,0
17583,벚나무,벚나무,p ʌ n n ɑ m u,NNG,62,0
17583,남문,남문,n ɑ m m u n,NNG,62,0
17583,투시경,투시경,tʰ u sʰ i k jʌ ŋ,NNG,62,0
17583,메__02,메,m ɛ,NNG,62,0
17583,기생충,기생충,k i sʰ ɛ ŋ tɕʰ u ŋ,NNG,62,0
17583,역사책,역사책,jʌ k s* ɑ tɕʰ ɛ k,NNG,62,0
17583,발레단,발레단,p ɑ l l ɛ t ɑ n,NNG,62,0
17583,대통령령,대통령령,t ɛ tʰ o ŋ n jʌ ŋ n jʌ ŋ,NNG,62,0
17583,쇄도,쇄도,sʰ wɛ t o,NNG,62,0
17583,남아,남아,n ɑ m ɑ,NNG,62,0
17583,미온,미온,m i o n,NNG,62,0
17583,네모,네모,n ɛ m o,NNG,62,0
17583,신학자,신학자,sʰ i n h ɑ k tɕ* ɑ,NNG,62,0
17583,방탕,방탕,p ɑ ŋ tʰ ɑ ŋ,NNG,62,0
17583,필두,필두,pʰ i l t u,NNG,62,0
17583,곡__08,곡,k o k,NNG,62,0
17583,보호실,보호실,p o h o sʰ i l,NNG,62,0
17583,소매상,소매상,sʰ o m ɛ sʰ ɑ ŋ,NNG,62,0
17583,격언,격언,k jʌ k ʌ n,NNG,62,0
17583,백일장,백일장,p ɛ k i l tɕ ɑ ŋ,NNG,62,0
17583,체류자,체류자,tɕʰ ɛ l ju tɕ ɑ,NNG,62,0
17583,오버,오버,o p ʌ,NNG,62,0
17583,금감위,금감위,k ɯ m k ɑ m wi,NNG,62,0
17583,동양화,동양화,t o ŋ ja ŋ h wa,NNG,62,0
17583,거주자,거주자,k ʌ tɕ u tɕ ɑ,NNG,62,0
17583,병균,병균,p jʌ ŋ k ju n,NNG,62,0
17583,전축,전축,tɕ ʌ n tɕʰ u k,NNG,62,0
17583,야자수,야자수,ja tɕ ɑ sʰ u,NNG,62,0
17583,톨,톨,tʰ o l,NNB,62,0
17583,선착순,선착순,sʰ ʌ n tɕʰ ɑ k s* u n,NNG,62,0
17583,야만인,야만인,ja m ɑ n i n,NNG,62,0
17583,메모지,메모지,m ɛ m o tɕ i,NNG,62,0
17583,문틈,문틈,m u n tʰ ɯ m,NNG,62,0
17583,외무상,외무상,wɛ m u sʰ ɑ ŋ,NNG,62,0
17583,자임,자임,tɕ ɑ i m,NNG,62,0
17583,난쟁이,난쟁이,n ɑ n tɕ ɛ ŋ i,NNG,62,0
17583,예__88,예,jɛ,NNG,62,0
17583,물귀신,물귀신,m u l k wi sʰ i n,NNG,62,0
17583,내왕,내왕,n ɛ wa ŋ,NNG,62,0
17583,동맹국,동맹국,t o ŋ m ɛ ŋ k u k,NNG,62,0
17583,증말,증말,tɕ ɯ ŋ m ɑ l,NNG,62,0
17583,증면,증면,tɕ ɯ ŋ m jʌ n,NNG,62,0
17583,산모퉁이,산모퉁이,sʰ ɑ n m o tʰ u ŋ i,NNG,62,0
17583,농간,농간,n o ŋ k ɑ n,NNG,62,0
17583,병무,병무,p jʌ ŋ m u,NNG,62,0
17583,의문점,의문점,ɰi m u n tɕ ʌ m,NNG,62,0
17583,아래쪽,아래쪽,ɑ l ɛ tɕ* o k,NNG,62,0
17583,눈깔,눈깔,n u n k* ɑ l,NNG,62,0
17583,왕세자,왕세자,wa ŋ sʰ ɛ tɕ ɑ,NNG,62,0
17583,프로그래머,프로그래머,pʰ ɯ l o k ɯ l ɛ m ʌ,NNG,62,0
17583,발기인,발기인,p ɑ l k i i n,NNG,62,0
17583,방송가,방송가,p ɑ ŋ sʰ o ŋ k ɑ,NNG,62,0
17583,휴무,휴무,h ju m u,NNG,62,0
17583,시냇물,시냇물,sʰ i n ɛ n m u l,NNG,62,0
17583,사립대학,사립대학,sʰ ɑ l i p t* ɛ h ɑ k,NNG,62,0
17583,지푸라기,지푸라기,tɕ i pʰ u l ɑ k i,NNG,62,0
17583,다자간,다자간,t ɑ tɕ ɑ k ɑ n,NNG,62,0
17583,도우미,도우미,t o u m i,NNG,62,0
17583,두리기둥,두리기둥,t u l i k i t u ŋ,NNG,62,0
17583,돌덩이,돌덩이,t o l t ʌ ŋ i,NNG,62,0
17583,그래프,그래프,k ɯ l ɛ pʰ ɯ,NNG,62,0
17583,킥,킥,kʰ i k,NNG,62,0
17583,택일__02,택일,tʰ ɛ k i l,NNG,62,0
17583,명치__01,명치,m jʌ ŋ tɕʰ i,NNG,62,0
17583,훈계__01,훈계,h u n k jɛ,NNG,62,0
17583,상근__03,상근,sʰ ɑ ŋ k ɯ n,NNG,62,0
17583,일전__04,일전,i l tɕ ʌ n,NNG,62,0
17583,지천__05,지천,tɕ i tɕʰ ʌ n,NNG,62,0
17583,굉음__02,굉음,k wɛ ŋ ɯ m,NNG,62,0
17583,번데기__01,번데기,p ʌ n t ɛ k i,NNG,62,0
17583,중문__02,중문,tɕ u ŋ m u n,NNG,62,0
17583,전복__02,전복,tɕ ʌ n p o k,NNG,62,0
17583,동성__01,동성,t o ŋ sʰ ʌ ŋ,NNG,62,0
17583,살육,살육,sʰ ɑ l ju k,NNG,62,0
17583,변이__02,변이,p jʌ n i,NNG,62,0
17583,역정__03,역정,jʌ k tɕ* ʌ ŋ,NNG,62,0
17583,연정__05,연정,jʌ n tɕ ʌ ŋ,NNG,62,0
17583,집채__01,집채,tɕ i p tɕʰ ɛ,NNG,62,0
17583,매진__04,매진,m ɛ tɕ i n,NNG,62,0
17583,충치__02,충치,tɕʰ u ŋ tɕʰ i,NNG,62,0
17583,원장__08,원장,wʌ n tɕ ɑ ŋ,NNG,62,0
17583,부__10,부,p u,NNG,62,0
17583,너스레__02,너스레,n ʌ sʰ ɯ l ɛ,NNG,62,0
17583,단지__01,단지,t ɑ n tɕ i,NNG,62,0
17583,왕도__03,왕도,wa ŋ t o,NNG,62,0
17583,대수__15,대수,t ɛ sʰ u,NNG,62,0
17583,혼백__02,혼백,h o n p ɛ k,NNG,62,0
17583,재상__05,재상,tɕ ɛ sʰ ɑ ŋ,NNG,62,0
17583,전술__02,전술,tɕ ʌ n sʰ u l,NNG,62,0
17583,가관__02,가관,k ɑ k wa n,NNG,62,0
17583,예식__02,예식,jɛ sʰ i k,NNG,62,0
17583,고사__19,고사,k o sʰ ɑ,NNG,62,0
17583,어문__02,어문,ʌ m u n,NNG,62,0
17583,공구__02,공구,k o ŋ k u,NNG,62,0
17583,위락__03,위락,wi l ɑ k,NNG,62,0
17583,요동__02,요동,jo t o ŋ,NNG,62,0
17583,심증__02,심증,sʰ i m tɕ ɯ ŋ,NNG,62,0
17583,수세__09,수세,sʰ u sʰ ɛ,NNG,62,0
17583,발광__02,발광,p ɑ l k wa ŋ,NNG,62,0
17583,반달__01,반달,p ɑ n t ɑ l,NNG,62,0
17583,노후__01,노후,n o h u,NNG,62,0
17583,어름__01,어름,ʌ l ɯ m,NNG,62,0
17583,군화__01,군화,k u n h wa,NNG,62,0
17583,진작에,진작에,tɕ i n tɕ ɑ k ɛ,MAG,62,0
17583,지석__04,지석,tɕ i sʰ ʌ k,NNG,62,0
17583,관원__01,관원,k wa n wʌ n,NNG,62,0
17583,분__12,분,p u n,NNG,62,0
17583,숙모__01,숙모,sʰ u ŋ m o,NNG,62,0
17583,색감__02,색감,sʰ ɛ k k* ɑ m,NNG,62,0
17583,생가__01,생가,sʰ ɛ ŋ k ɑ,NNG,62,0
17583,기탁,기탁,k i tʰ ɑ k,NNG,61,0
17756,채__06,채,tɕʰ ɛ,NNG,61,0
17756,소포__01,소포,sʰ o pʰ o,NNG,61,0
17756,덕성__01,덕성,t ʌ k s* ʌ ŋ,NNG,61,0
17756,제국__03,제국,tɕ ɛ k u k,NNG,61,0
17756,연원__01,연원,jʌ n wʌ n,NNG,61,0
17756,정예__04,정예,tɕ ʌ ŋ jɛ,NNG,61,0
17756,하사__04,하사,h ɑ sʰ ɑ,NNG,61,0
17756,서기관,서기관,sʰ ʌ k i k wa n,NNG,61,0
17756,공예__01,공예,k o ŋ jɛ,NNG,61,0
17756,당해__02,당해,t ɑ ŋ h ɛ,NNG,61,0
17756,배점__02,배점,p ɛ tɕ ʌ m,NNG,61,0
17756,상책__02,상책,sʰ ɑ ŋ tɕʰ ɛ k,NNG,61,0
17756,철기__05,철기,tɕʰ ʌ l k i,NNG,61,0
17756,산호__04,산호,sʰ ɑ n h o,NNG,61,0
17756,논의__01,논의,n o n ɰi,NNG,61,0
17756,도포__04,도포,t o pʰ o,NNG,61,0
17756,격추__02,격추,k jʌ k tɕʰ u,NNG,61,0
17756,정략__02,정략,tɕ ʌ ŋ n ja k,NNG,61,0
17756,놀__01,놀,n o l,NNG,61,0
17756,식장__01,식장,sʰ i k tɕ* ɑ ŋ,NNG,61,0
17756,경사__12,경사,k jʌ ŋ sʰ ɑ,NNG,61,0
17756,양친__01,양친,ja ŋ tɕʰ i n,NNG,61,0
17756,간척__02,간척,k ɑ n tɕʰ ʌ k,NNG,61,0
17756,고물__01,고물,k o m u l,NNG,61,0
17756,선결__01,선결,sʰ ʌ n k jʌ l,NNG,61,0
17756,기능__01,기능,k i n ɯ ŋ,NNG,61,0
17756,식도__02,식도,sʰ i k t* o,NNG,61,0
17756,연동__03,연동,jʌ n t o ŋ,NNG,61,0
17756,분실__01,분실,p u n sʰ i l,NNG,61,0
17756,선행__03,선행,sʰ ʌ n h ɛ ŋ,NNG,61,0
17756,백정__01,백정,p ɛ k tɕ* ʌ ŋ,NNG,61,0
17756,과음__02,과음,k wa ɯ m,NNG,61,0
17756,조찬__04,조찬,tɕ o tɕʰ ɑ n,NNG,61,0
17756,호위__04,호위,h o wi,NNG,61,0
17756,일출__01,일출,i l tɕʰ u l,NNG,61,0
17756,연__20,연,jʌ n,NNG,61,0
17756,고부__03,고부,k o p u,NNG,61,0
17756,전임자__01,전임자,tɕ ʌ n i m tɕ ɑ,NNG,61,0
17756,행원__01,행원,h ɛ ŋ wʌ n,NNG,61,0
17756,분할__02,분할,p u n h ɑ l,NNG,61,0
17756,출소__02,출소,tɕʰ u l sʰ o,NNG,61,0
17756,추심__01,추심,tɕʰ u sʰ i m,NNG,61,0
17756,놀림__01,놀림,n o l l i m,NNG,61,0
17756,타수__02,타수,tʰ ɑ sʰ u,NNG,61,0
17756,봉사__06,봉사,p o ŋ sʰ ɑ,NNG,61,0
17756,백자__03,백자,p ɛ k tɕ* ɑ,NNG,61,0
17756,연사__10,연사,jʌ n sʰ ɑ,NNG,61,0
17756,모__12,모,m o,NNG,61,0
17756,면직__01,면직,m jʌ n tɕ i k,NNG,61,0
17756,저가__01,저가,tɕ ʌ k ɑ,NNG,61,0
17756,광채__02,광채,k wa ŋ tɕʰ ɛ,NNG,61,0
17756,채근__01,채근,tɕʰ ɛ k ɯ n,NNG,61,0
17756,소출__02,소출,sʰ o tɕʰ u l,NNG,61,0
17756,묘목__01,묘목,m jo m o k,NNG,61,0
17756,후두부__01,후두부,h u t u p u,NNG,61,0
17756,연대장,연대장,jʌ n t ɛ tɕ ɑ ŋ,NNG,61,0
17756,고사__12,고사,k o sʰ ɑ,NNG,61,0
17756,제전__04,제전,tɕ ɛ tɕ ʌ n,NNG,61,0
17756,병적__02,병적,p jʌ ŋ tɕ ʌ k,NNG,61,0
17756,제철__01,제철,tɕ ɛ tɕʰ ʌ l,NNG,61,0
17756,세자__01,세자,sʰ ɛ tɕ ɑ,NNG,61,0
17756,솥뚜껑,솥뚜껑,sʰ o t t* u k* ʌ ŋ,NNG,61,0
17756,논설위원,논설위원,n o n sʰ ʌ l wi wʌ n,NNG,61,0
17756,경례,경례,k jʌ ŋ n jɛ,NNG,61,0
17756,수절__01,수절,sʰ u tɕ ʌ l,NNG,61,0
17756,긴밀히,긴밀히,k i n m i l h i,MAG,61,0
17756,수개월,수개월,sʰ u k ɛ wʌ l,NNG,61,0
17756,소쿠리,소쿠리,sʰ o kʰ u l i,NNG,61,0
17756,저작권자,저작권자,tɕ ʌ tɕ ɑ k k* wʌ n tɕ ɑ,NNG,61,0
17756,에로,에로,ɛ l o,NNG,61,0
17756,엄청,엄청,ʌ m tɕʰ ʌ ŋ,MAG,61,0
17756,에로티시즘,에로티시즘,ɛ l o tʰ i sʰ i tɕ ɯ m,NNG,61,0
17756,혹사,혹사,h o k s* ɑ,NNG,61,0
17756,아첨,아첨,ɑ tɕʰ ʌ m,NNG,61,0
17756,매춘부,매춘부,m ɛ tɕʰ u n p u,NNG,61,0
17756,숙직,숙직,sʰ u k tɕ* i k,NNG,61,0
17756,딸년,딸년,t* ɑ l l jʌ n,NNG,61,0
17756,꾸벅,꾸벅,k* u p ʌ k,MAG,61,0
17756,완강히,완강히,wa n k ɑ ŋ h i,MAG,61,0
17756,밥알,밥알,p ɑ p ɑ l,NNG,61,0
17756,식중독,식중독,sʰ i k tɕ* u ŋ t o k,NNG,61,0
17756,유사시,유사시,ju sʰ ɑ sʰ i,NNG,61,0
17756,따귀,따귀,t* ɑ k wi,NNG,61,0
17756,감옥살이,감옥살이,k ɑ m o k s* ɑ l i,NNG,61,0
17756,당사국,당사국,t ɑ ŋ sʰ ɑ k u k,NNG,61,0
17756,망연히,망연히,m ɑ ŋ jʌ n h i,MAG,61,0
17756,골칫거리,골칫거리,k o l tɕʰ i t k* ʌ l i,NNG,61,0
17756,총칭,총칭,tɕʰ o ŋ tɕʰ i ŋ,NNG,61,0
17756,이런,이런,i l ʌ n,IC,61,0
17756,가마솥,가마솥,k ɑ m ɑ sʰ o t,NNG,61,0
17756,딱__01,딱,t* ɑ k,MAG,61,0
17756,삼류__02,삼류,sʰ ɑ m n ju,NNG,61,0
17756,용마루,용마루,jo ŋ m ɑ l u,NNG,61,0
17756,저항력,저항력,tɕ ʌ h ɑ ŋ n jʌ k,NNG,61,0
17756,우선순위,우선순위,u sʰ ʌ n sʰ u n wi,NNG,61,0
17756,췌장,췌장,tɕʰ wɛ tɕ ɑ ŋ,NNG,61,0
17756,탈주,탈주,tʰ ɑ l tɕ u,NNG,61,0
17756,관계법,관계법,k wa n k jɛ p ʌ p,NNG,61,0
17756,히스테리,히스테리,h i sʰ ɯ tʰ ɛ l i,NNG,61,0
17756,속삭임,속삭임,sʰ o k s* ɑ k i m,NNG,61,0
17756,광복절,광복절,k wa ŋ p o k tɕ* ʌ l,NNG,61,0
17756,족쇄,족쇄,tɕ o k s* wɛ,NNG,61,0
17756,정육점,정육점,tɕ ʌ ŋ ju k tɕ* ʌ m,NNG,61,0
17756,생물체,생물체,sʰ ɛ ŋ m u l tɕʰ ɛ,NNG,61,0
17756,교통난,교통난,k jo tʰ o ŋ n ɑ n,NNG,61,0
17756,벌금형,벌금형,p ʌ l k ɯ m h jʌ ŋ,NNG,61,0
17756,지국장,지국장,tɕ i k u k tɕ* ɑ ŋ,NNG,61,0
17756,드림,드림,t ɯ l i m,NNG,61,0
17756,정복자,정복자,tɕ ʌ ŋ p o k tɕ* ɑ,NNG,61,0
17756,소방서,소방서,sʰ o p ɑ ŋ sʰ ʌ,NNG,61,0
17756,소비세,소비세,sʰ o p i sʰ ɛ,NNG,61,0
17756,북소리,북소리,p u k s* o l i,NNG,61,0
17756,스탠더드,스탠더드,sʰ ɯ tʰ ɛ n t ʌ t ɯ,NNG,61,0
17756,화__88,화,h wa,NNG,61,0
17756,씨네,씨네,s* i n ɛ,NNG,61,0
17756,논바닥,논바닥,n o n p ɑ t ɑ k,NNG,61,0
17756,일평균,일평균,i l pʰ jʌ ŋ k ju n,NNG,61,0
17756,쟁탈전,쟁탈전,tɕ ɛ ŋ tʰ ɑ l tɕ ʌ n,NNG,61,0
17756,힐난,힐난,h i l l ɑ n,NNG,61,0
17756,강타,강타,k ɑ ŋ tʰ ɑ,NNG,61,0
17756,레닌주의,레닌주의,l ɛ n i n tɕ u ɰi,NNG,61,0
17756,소주잔,소주잔,sʰ o tɕ u tɕ ɑ n,NNG,61,0
17756,시험장,시험장,sʰ i h ʌ m tɕ ɑ ŋ,NNG,61,0
17756,결투,결투,k jʌ l tʰ u,NNG,61,0
17756,뚱쇠,뚱쇠,t* u ŋ sʰ wɛ,NNG,61,0
17756,역류,역류,jʌ ŋ n ju,NNG,61,0
17756,덕담,덕담,t ʌ k t* ɑ m,NNG,61,0
17756,쓸개,쓸개,s* ɯ l k ɛ,NNG,61,0
17756,피땀,피땀,pʰ i t* ɑ m,NNG,61,0
17756,기왕,기왕,k i wa ŋ,NNG,61,0
17756,즉각,즉각,tɕ ɯ k k* ɑ k,NNG,61,0
17756,고대사,고대사,k o t ɛ sʰ ɑ,NNG,61,0
17756,알파벳,알파벳,ɑ l pʰ ɑ p ɛ t,NNG,61,0
17756,원자핵,원자핵,wʌ n tɕ ɑ h ɛ k,NNG,61,0
17756,실책,실책,sʰ i l tɕʰ ɛ k,NNG,61,0
17756,살충제,살충제,sʰ ɑ l tɕʰ u ŋ tɕ ɛ,NNG,61,0
17756,카드사,카드사,kʰ ɑ t ɯ sʰ ɑ,NNG,61,0
17756,연후,연후,jʌ n h u,NNG,61,0
17756,일말,일말,i l m ɑ l,NNG,61,0
17756,흰옷,흰옷,h ɰi n o t,NNG,61,0
17756,뜨내기,뜨내기,t* ɯ n ɛ k i,NNG,61,0
17756,아가리,아가리,ɑ k ɑ l i,NNG,61,0
17756,동적__01,동적,t o ŋ tɕ ʌ k,NNG,61,0
17756,환청,환청,h wa n tɕʰ ʌ ŋ,NNG,61,0
17756,세이프가드,세이프가드,sʰ ɛ i pʰ ɯ k ɑ t ɯ,NNG,61,0
17756,교장실,교장실,k jo tɕ ɑ ŋ sʰ i l,NNG,61,0
17756,찰흙,찰흙,tɕʰ ɑ l h ɯ k,NNG,61,0
17756,사회면,사회면,sʰ ɑ h wɛ m jʌ n,NNG,61,0
17756,수줍음,수줍음,sʰ u tɕ u p ɯ m,NNG,61,0
17756,위촉,위촉,wi tɕʰ o k,NNG,61,0
17756,지로__03,지로,tɕ i l o,NNG,61,0
17756,깨__01,깨,k* ɛ,NNG,61,0
17756,장__30,장,tɕ ɑ ŋ,NNB,61,0
17756,편집인,편집인,pʰ jʌ n tɕ i p i n,NNG,60,0
17951,쯧쯧,쯧쯧,tɕ* ɯ t tɕ* ɯ t,MAG,60,0
17951,밤낮,밤낮,p ɑ m n ɑ t,MAG,60,0
17951,차츰차츰,차츰차츰,tɕʰ ɑ tɕʰ ɯ m tɕʰ ɑ tɕʰ ɯ m,MAG,60,0
17951,착실히,착실히,tɕʰ ɑ k s* i l h i,MAG,60,0
17951,옹기종기,옹기종기,o ŋ k i tɕ o ŋ k i,MAG,60,0
17951,문득문득,문득문득,m u n t ɯ ŋ m u n t ɯ k,MAG,60,0
17951,후닥닥,후닥닥,h u t ɑ k t* ɑ k,MAG,60,0
17951,열렬히,열렬히,jʌ l l jʌ l h i,MAG,60,0
17951,보조__01,보조,p o tɕ o,NNG,60,0
17951,예조__04,예조,jɛ tɕ o,NNG,60,0
17951,영좌__01,영좌,jʌ ŋ tɕ wa,NNG,60,0
17951,올가미__01,올가미,o l k ɑ m i,NNG,60,0
17951,은자__04,은자,ɯ n tɕ ɑ,NNG,60,0
17951,도리__02,도리,t o l i,NNG,60,0
17951,쌍무__01,쌍무,s* ɑ ŋ m u,NNG,60,0
17951,반감__02,반감,p ɑ n k ɑ m,NNG,60,0
17951,후원__01,후원,h u wʌ n,NNG,60,0
17951,함몰__02,함몰,h ɑ m m o l,NNG,60,0
17951,끼__02,끼,k* i,NNG,60,0
17951,중립국,중립국,tɕ u ŋ n i p k* u k,NNG,60,0
17951,닻,닻,t ɑ t,NNG,60,0
17951,실루엣,실루엣,sʰ i l l u ɛ t,NNG,60,0
17951,무장간첩,무장간첩,m u tɕ ɑ ŋ k ɑ n tɕʰ ʌ p,NNG,60,0
17951,관저,관저,k wa n tɕ ʌ,NNG,60,0
17951,공양주,공양주,k o ŋ ja ŋ tɕ u,NNG,60,0
17951,지원책,지원책,tɕ i wʌ n tɕʰ ɛ k,NNG,60,0
17951,어리광,어리광,ʌ l i k wa ŋ,NNG,60,0
17951,홍보물,홍보물,h o ŋ p o m u l,NNG,60,0
17951,율법,율법,ju l p ʌ p,NNG,60,0
17951,부추,부추,p u tɕʰ u,NNG,60,0
17951,표범,표범,pʰ jo p ʌ m,NNG,60,0
17951,선각자,선각자,sʰ ʌ n k ɑ k tɕ* ɑ,NNG,60,0
17951,군의장,군의장,k u n ɰi tɕ ɑ ŋ,NNG,60,0
17951,성취감,성취감,sʰ ʌ ŋ tɕʰ wi k ɑ m,NNG,60,0
17951,체제하,체제하,tɕʰ ɛ tɕ ɛ h ɑ,NNG,60,0
17951,도굴,도굴,t o k u l,NNG,60,0
17951,소농,소농,sʰ o n o ŋ,NNG,60,0
17951,체위,체위,tɕʰ ɛ wi,NNG,60,0
17951,모텔,모텔,m o tʰ ɛ l,NNG,60,0
17951,우라늄,우라늄,u l ɑ n ju m,NNG,60,0
17951,거명,거명,k ʌ m jʌ ŋ,NNG,60,0
17951,솔로,솔로,sʰ o l l o,NNG,60,0
17951,화폭,화폭,h wa pʰ o k,NNG,60,0
17951,스페이스,스페이스,sʰ ɯ pʰ ɛ i sʰ ɯ,NNG,60,0
17951,기진맥진,기진맥진,k i tɕ i n m ɛ k tɕ* i n,NNG,60,0
17951,대중교통,대중교통,t ɛ tɕ u ŋ k jo tʰ o ŋ,NNG,60,0
17951,콧대,콧대,kʰ o t t* ɛ,NNG,60,0
17951,지참금,지참금,tɕ i tɕʰ ɑ m k ɯ m,NNG,60,0
17951,건전지,건전지,k ʌ n tɕ ʌ n tɕ i,NNG,60,0
17951,아기장수,아기장수,ɑ k i tɕ ɑ ŋ sʰ u,NNG,60,0
17951,정강이,정강이,tɕ ʌ ŋ k ɑ ŋ i,NNG,60,0
17951,석기인,석기인,sʰ ʌ k k* i i n,NNG,60,0
17951,배가,배가,p ɛ k ɑ,NNG,60,0
17951,예탁금,예탁금,jɛ tʰ ɑ k k* ɯ m,NNG,60,0
17951,보험자,보험자,p o h ʌ m tɕ ɑ,NNG,60,0
17951,접착제,접착제,tɕ ʌ p tɕʰ ɑ k tɕ* ɛ,NNG,60,0
17951,결판,결판,k jʌ l pʰ ɑ n,NNG,60,0
17951,하차,하차,h ɑ tɕʰ ɑ,NNG,60,0
17951,보험업,보험업,p o h ʌ m ʌ p,NNG,60,0
17951,해산물,해산물,h ɛ sʰ ɑ n m u l,NNG,60,0
17951,고릴라,고릴라,k o l i l l ɑ,NNG,60,0
17951,앞집,앞집,ɑ p tɕ* i p,NNG,60,0
17951,승냥이,승냥이,sʰ ɯ ŋ n ja ŋ i,NNG,60,0
17951,집구석,집구석,tɕ i p k* u sʰ ʌ k,NNG,60,0
17951,염료,염료,jʌ m n jo,NNG,60,0
17951,어감,어감,ʌ k ɑ m,NNG,60,0
17951,장사치,장사치,tɕ ɑ ŋ sʰ ɑ tɕʰ i,NNG,60,0
17951,전문인,전문인,tɕ ʌ n m u n i n,NNG,60,0
17951,축관,축관,tɕʰ u k k* wa n,NNG,60,0
17951,뒷부분,뒷부분,t wi t p* u p u n,NNG,60,0
17951,한평생,한평생,h ɑ n pʰ jʌ ŋ sʰ ɛ ŋ,NNG,60,0
17951,근거지,근거지,k ɯ n k ʌ tɕ i,NNG,60,0
17951,주정__06,주정,tɕ u tɕ ʌ ŋ,NNG,60,0
17951,편__88,편,pʰ jʌ n,NNG,60,0
17951,탄핵,탄핵,tʰ ɑ n h ɛ k,NNG,60,0
17951,시발,시발,sʰ i p ɑ l,NNG,60,0
17951,오막살이,오막살이,o m ɑ k s* ɑ l i,NNG,60,0
